WKT,LINK_ID,ST_NAME
"MULTILINESTRING ((34.80497 32.085,34.80494 32.08509,34.80491 32.08516,34.80488 32.08523))",947608803,גלעד
"MULTILINESTRING ((34.80488 32.08523,34.80484 32.0853,34.8048 32.08536))",947608804,גלעד
"MULTILINESTRING ((34.80479 32.0849,34.8048 32.08499,34.80482 32.08507,34.80484 32.08513,34.80488 32.08523))",947608805,
"MULTILINESTRING ((34.80507 32.0846,34.805 32.08478))",947608806,גלעד
"MULTILINESTRING ((34.805 32.08478,34.80497 32.085))",947608807,גלעד
"MULTILINESTRING ((34.805 32.08478,34.80495 32.0848,34.80479 32.0849))",947608808,
"MULTILINESTRING ((34.80415 32.08412,34.8042 32.08423,34.80425 32.08432,34.80431 32.08441))",947608809,
"MULTILINESTRING ((34.80431 32.08441,34.80403 32.08452))",947608811,
"MULTILINESTRING ((34.80408 32.08371,34.80397 32.08372))",947608814,
"MULTILINESTRING ((34.80431 32.08441,34.80439 32.08451,34.80446 32.0846,34.80453 32.08468,34.80463 32.08478))",947619161,
"MULTILINESTRING ((34.80463 32.08478,34.8047 32.08484,34.80479 32.0849))",947619162,
"MULTILINESTRING ((34.80463 32.08478,34.80445 32.08493))",947619163,
"MULTILINESTRING ((34.8175 32.04359,34.81707 32.04375,34.81649 32.04394,34.81586 32.04412,34.81524 32.04427,34.81491 32.04433))",948470478,461
"MULTILINESTRING ((34.81491 32.04433,34.81459 32.04439,34.81385 32.04451))",948470479,461
"MULTILINESTRING ((34.81533 32.04601,34.8153 32.046,34.81523 32.04599,34.81483 32.04608,34.81434 32.04622))",948470480,
"MULTILINESTRING ((34.81533 32.04601,34.8154 32.04613,34.81542 32.04626))",948470481,
"MULTILINESTRING ((34.81744 32.04349,34.81659 32.04379,34.81616 32.04392,34.81546 32.04411,34.8149 32.04423))",948470483,461
"MULTILINESTRING ((34.8149 32.04423,34.8144 32.04432,34.81387 32.04439))",948470484,461
"MULTILINESTRING ((34.82225 32.0508,34.82243 32.0508,34.82247 32.05083))",948470485,
"MULTILINESTRING ((34.82247 32.05083,34.82259 32.05131))",948470486,
"MULTILINESTRING ((34.82751 32.05144,34.82759 32.05183))",948470488,
"MULTILINESTRING ((34.82889 32.05159,34.82892 32.05171))",948470802,
"MULTILINESTRING ((34.84447 32.06649,34.84446 32.06657))",948538167,
"MULTILINESTRING ((34.84404 32.06597,34.84434 32.0661,34.84449 32.06619,34.84455 32.06627,34.8446 32.0664,34.8446 32.06657))",948538168,
"MULTILINESTRING ((34.8446 32.06657,34.84461 32.06688))",948538169,
"MULTILINESTRING ((34.84402 32.06656,34.84446 32.06657))",948538170,
"MULTILINESTRING ((34.84446 32.06657,34.8446 32.06657))",948538171,
"MULTILINESTRING ((34.84293 32.06803,34.84294 32.06818,34.84293 32.0688))",948538172,
"MULTILINESTRING ((34.8449 32.06783,34.84481 32.06784))",948538173,
"MULTILINESTRING ((34.84519 32.06779,34.8451 32.0678,34.8449 32.06783))",948538174,
"MULTILINESTRING ((34.84456 32.06786,34.84457 32.06798))",948538175,
"MULTILINESTRING ((34.84457 32.06798,34.8446 32.06839))",948538176,
"MULTILINESTRING ((34.84481 32.06784,34.84468 32.06785,34.84456 32.06786))",948538177,
"MULTILINESTRING ((34.84556 32.0717,34.84556 32.07174,34.84557 32.07178,34.84559 32.07181,34.84562 32.07184,34.84566 32.07186,34.84571 32.07187,34.84577 32.07187))",948547928,
"MULTILINESTRING ((34.84637 32.07365,34.84645 32.07377,34.84652 32.07384,34.84668 32.07405,34.84687 32.07416,34.84687 32.07441,34.84685 32.0745,34.84678 32.07469))",948547929,
"MULTILINESTRING ((34.84519 32.07348,34.8453 32.07357,34.84542 32.07364))",948547930,
"MULTILINESTRING ((34.84474 32.07277,34.8449 32.07307))",948547931,
"MULTILINESTRING ((34.8449 32.07307,34.84498 32.07321,34.84519 32.07348))",948547932,
"MULTILINESTRING ((34.84836 32.07207,34.84861 32.07211,34.84883 32.07222))",948547933,
"MULTILINESTRING ((34.84836 32.07207,34.84806 32.07229,34.84793 32.07243))",948547934,
"MULTILINESTRING ((34.84828 32.07183,34.84836 32.07207))",948547935,
"MULTILINESTRING ((34.84791 32.07131,34.84806 32.07146,34.84816 32.07159,34.84824 32.07173))",948547936,
"MULTILINESTRING ((34.84824 32.07173,34.84828 32.07183))",948547937,
"MULTILINESTRING ((34.84815 32.07369,34.84817 32.07376))",948547938,
"MULTILINESTRING ((34.84817 32.07376,34.84827 32.07409))",948547939,
"MULTILINESTRING ((34.82937 32.03954,34.82938 32.03975))",955614329,מחלף מסובים
"MULTILINESTRING ((34.82938 32.03975,34.82938 32.03985,34.82935 32.04054,34.82936 32.04115,34.82937 32.04147,34.82938 32.04174,34.82939 32.04191,34.82944 32.04207,34.8295 32.04228))",955614330,מחלף מסובים
"MULTILINESTRING ((34.80382 32.08306,34.80391 32.08306))",956462126,ז'בוטינסקי
"MULTILINESTRING ((34.80339 32.0829,34.80335 32.08296,34.80332 32.08301,34.8033 32.08305,34.80328 32.08311))",956462128,
"MULTILINESTRING ((34.80361 32.08288,34.80368 32.08293,34.80375 32.08299,34.80382 32.08306))",956462131,
"MULTILINESTRING ((34.82812 32.07451,34.82811 32.07471,34.8281 32.07509))",957226250,תרצה
"MULTILINESTRING ((34.8281 32.07509,34.82813 32.07513,34.8294 32.07523))",957226251,תרצה
"MULTILINESTRING ((34.82778 32.0729,34.8278 32.07319))",957249731,
"MULTILINESTRING ((34.8278 32.07319,34.82781 32.07349))",957249732,
"MULTILINESTRING ((34.83284 32.06382,34.83293 32.06426))",957307426,אריה בן אליעזר
"MULTILINESTRING ((34.83293 32.06426,34.83299 32.06456))",957307427,אריה בן אליעזר
"MULTILINESTRING ((34.84021 32.06735,34.84013 32.06739,34.84002 32.06745,34.83988 32.06754,34.83976 32.0676))",957307428,
"MULTILINESTRING ((34.83976 32.0676,34.83965 32.06765))",957307429,
"MULTILINESTRING ((34.82067 32.06155,34.8204 32.06194,34.82001 32.06243,34.81985 32.06262,34.81985 32.06271))",957307430,
"MULTILINESTRING ((34.81985 32.06271,34.81968 32.06291,34.81942 32.06317,34.81874 32.06368,34.81835 32.06395,34.81798 32.06417,34.81757 32.06438))",957307431,
"MULTILINESTRING ((34.83723 32.06384,34.83713 32.06393))",957334669,מחלף בר אילן
"MULTILINESTRING ((34.83713 32.06393,34.83708 32.064,34.83704 32.06408,34.83701 32.06417,34.837 32.06426,34.83701 32.06436,34.83704 32.06447,34.83708 32.06458))",957334670,מחלף בר אילן
"MULTILINESTRING ((34.83708 32.06373,34.83713 32.06393))",957334671,
"MULTILINESTRING ((34.83713 32.06393,34.83717 32.06414,34.8372 32.06432))",957334672,
"MULTILINESTRING ((34.81625 32.05254,34.81632 32.05276))",957378128,גבעת גאולה
"MULTILINESTRING ((34.81632 32.05276,34.81641 32.05302,34.81651 32.05341))",957378129,גבעת גאולה
"MULTILINESTRING ((34.81216 32.05399,34.81255 32.05431))",957378130,
"MULTILINESTRING ((34.81255 32.05431,34.81285 32.05467))",957378131,
"MULTILINESTRING ((34.82861 32.05854,34.82804 32.05872))",957400650,אלוף שדה
"MULTILINESTRING ((34.82804 32.05872,34.82755 32.05886))",957400651,אלוף שדה
"MULTILINESTRING ((34.828 32.0586,34.82804 32.05872))",957400652,הירדן
"MULTILINESTRING ((34.82804 32.05872,34.82806 32.05882))",957400653,הירדן
"MULTILINESTRING ((34.83015 32.03805,34.82998 32.03808,34.82968 32.03815))",957400654,461
"MULTILINESTRING ((34.82968 32.03815,34.82951 32.03818))",957400655,461
"MULTILINESTRING ((34.82739 32.03846,34.82677 32.03861,34.8263 32.03871,34.82578 32.03884))",957504808,461
"MULTILINESTRING ((34.82578 32.03884,34.82559 32.0389,34.82522 32.03904,34.82486 32.0392,34.82435 32.03948,34.82395 32.03974))",957504809,461
"MULTILINESTRING ((34.82878 32.03832,34.8284 32.03839))",957504810,461
"MULTILINESTRING ((34.8284 32.03839,34.82781 32.0385))",957504811,461
"MULTILINESTRING ((34.84897 32.05153,34.84878 32.05199))",962084691,
"MULTILINESTRING ((34.83083 32.07,34.82953 32.07007))",962205597,דרך נגבה
"MULTILINESTRING ((34.83194 32.06344,34.83219 32.06347))",962205599,פנחס רוטנברג
"MULTILINESTRING ((34.83219 32.06347,34.83246 32.06351))",962205600,פנחס רוטנברג
"MULTILINESTRING ((34.80268 32.09243,34.80262 32.09255))",962225154,
"MULTILINESTRING ((34.80262 32.09255,34.80248 32.09282,34.80243 32.09289,34.80233 32.09305))",962225155,
"MULTILINESTRING ((34.82712 32.04707,34.82717 32.04704,34.82741 32.04695,34.82762 32.04694,34.82774 32.04696,34.82793 32.04705,34.82811 32.04728,34.82813 32.04737,34.82813 32.04748,34.82809 32.0476,34.82801 32.04776,34.82776 32.04814,34.82769 32.04827,34.82767 32.04842,34.82772 32.04864,34.82777 32.04873,34.82784 32.04881,34.82802 32.04892,34.82811 32.04895,34.82822 32.04896,34.82878 32.04894,34.82896 32.04896,34.82918 32.04905,34.82933 32.04916,34.82944 32.04928,34.82958 32.04954,34.82961 32.04968,34.82961 32.04983,34.82958 32.04997,34.8294 32.05047))",962231678,
"MULTILINESTRING ((34.82672 32.04457,34.82696 32.0447,34.82712 32.04491,34.8272 32.04505,34.82724 32.04524,34.82724 32.04534,34.82719 32.0455,34.82711 32.04565,34.827 32.04575,34.82647 32.046))",962231679,
"MULTILINESTRING ((34.82647 32.046,34.82641 32.04603,34.82617 32.04618,34.82607 32.04629,34.82598 32.04643,34.82593 32.04657,34.82594 32.04675,34.82597 32.0469,34.82605 32.04703,34.82614 32.04714,34.82626 32.04723,34.82648 32.04728,34.82669 32.04727,34.8268 32.04724,34.82712 32.04707))",962231680,
"MULTILINESTRING ((34.81762 32.04724,34.81696 32.04738))",962231681,
"MULTILINESTRING ((34.81603 32.0473,34.81635 32.04737))",962231682,
"MULTILINESTRING ((34.81647 32.04738,34.81664 32.04738,34.81696 32.04738))",962231684,
"MULTILINESTRING ((34.81647 32.04738,34.81646 32.04748))",962231685,
"MULTILINESTRING ((34.81635 32.04737,34.81647 32.04738))",962231686,
"MULTILINESTRING ((34.82769 32.05231,34.82772 32.05243))",962231688,
"MULTILINESTRING ((34.83012 32.05131,34.83002 32.0516))",962231690,
"MULTILINESTRING ((34.82937 32.05212,34.82909 32.05217))",962234399,שדרות הצבי
"MULTILINESTRING ((34.82909 32.05217,34.82901 32.05219))",962234400,שדרות הצבי
"MULTILINESTRING ((34.82918 32.05186,34.82923 32.05204))",962234401,
"MULTILINESTRING ((34.82971 32.05198,34.82923 32.05204))",962234402,
"MULTILINESTRING ((34.82269 32.04571,34.82271 32.04584))",962234404,
"MULTILINESTRING ((34.82271 32.04584,34.82263 32.04588,34.8225 32.04591,34.82228 32.04592,34.82195 32.04589))",962234405,
"MULTILINESTRING ((34.8211 32.0455,34.82154 32.04592,34.82171 32.04603,34.82185 32.04609,34.82206 32.04611,34.82231 32.04613,34.82269 32.04602,34.82277 32.04599))",962234406,
"MULTILINESTRING ((34.82316 32.04587,34.82277 32.04599))",962234407,
"MULTILINESTRING ((34.82271 32.04584,34.82277 32.04599))",962234408,
"MULTILINESTRING ((34.82114 32.04524,34.8211 32.04535,34.82127 32.04544))",962234409,
"MULTILINESTRING ((34.82127 32.04544,34.82157 32.04571,34.82181 32.04584,34.82195 32.04589))",962234410,
"MULTILINESTRING ((34.82127 32.04544,34.8211 32.0455))",962234411,
"MULTILINESTRING ((34.81408 32.09323,34.81387 32.09367))",966175945,שושנים
"MULTILINESTRING ((34.81387 32.09367,34.81385 32.0937))",966175946,שושנים
"MULTILINESTRING ((34.81425 32.09293,34.81423 32.09297))",966175948,שושנים
"MULTILINESTRING ((34.81423 32.09297,34.81408 32.09323))",966175949,שושנים
"MULTILINESTRING ((34.81376 32.09315,34.81408 32.09323))",966175951,
"MULTILINESTRING ((34.81337 32.08612,34.81326 32.08635))",966179896,שדרות הילד
"MULTILINESTRING ((34.81484 32.08392,34.81379 32.08551,34.81374 32.0856))",966179900,שדרות הילד
"MULTILINESTRING ((34.81374 32.0856,34.81365 32.08576))",966179901,שדרות הילד
"MULTILINESTRING ((34.81359 32.0861,34.81375 32.0862,34.81395 32.08622))",966179904,
"MULTILINESTRING ((34.81365 32.08576,34.81381 32.08587,34.81391 32.08604,34.81395 32.08622))",966179905,
"MULTILINESTRING ((34.82146 32.07521,34.8215 32.07551))",966269672,
"MULTILINESTRING ((34.8215 32.07551,34.82151 32.07563))",966269673,
"MULTILINESTRING ((34.8215 32.07678,34.82151 32.0773,34.82147 32.0774,34.8214 32.07744,34.82105 32.07749))",966269676,
"MULTILINESTRING ((34.82105 32.07749,34.82098 32.0775))",966269677,
"MULTILINESTRING ((34.81921 32.06496,34.81892 32.06518))",966269681,לויטה
"MULTILINESTRING ((34.81892 32.06518,34.81886 32.06522))",966269682,לויטה
"MULTILINESTRING ((34.81919 32.06784,34.81938 32.06835))",966269685,נחשון
"MULTILINESTRING ((34.81938 32.06835,34.8193 32.0685))",966269686,נחשון
"MULTILINESTRING ((34.8199 32.06874,34.81987 32.06875))",966269688,שדרות השחרור
"MULTILINESTRING ((34.81987 32.06875,34.8194 32.06885))",966269689,שדרות השחרור
"MULTILINESTRING ((34.81929 32.06888,34.8194 32.06917))",966269691,
"MULTILINESTRING ((34.8194 32.06917,34.81942 32.06923))",966269692,
"MULTILINESTRING ((34.81929 32.06888,34.81909 32.06892))",966269694,שדרות השחרור
"MULTILINESTRING ((34.81909 32.06892,34.81904 32.06893))",966269695,שדרות השחרור
"MULTILINESTRING ((34.8291 32.06682,34.82906 32.06688,34.82844 32.06691))",966277183,פרופס
"MULTILINESTRING ((34.82998 32.06677,34.82948 32.06679,34.82923 32.0668))",966277184,פרופס
"MULTILINESTRING ((34.82923 32.0668,34.8292 32.0668,34.8291 32.06682))",966277185,פרופס
"MULTILINESTRING ((34.82926 32.06654,34.82923 32.0668))",966277186,
"MULTILINESTRING ((34.82926 32.06654,34.82912 32.06655,34.8291 32.06682))",966277187,
"MULTILINESTRING ((34.81945 32.08405,34.81952 32.08435))",970553879,קריניצי
"MULTILINESTRING ((34.81952 32.08435,34.81958 32.08462))",970553880,קריניצי
"MULTILINESTRING ((34.81908 32.08404,34.81925 32.08406,34.81945 32.08405))",970553882,"הרא""ה"
"MULTILINESTRING ((34.83499 32.05326,34.83511 32.05327,34.83524 32.05329,34.83533 32.05331))",970553955,מחלף אלוף שדה
"MULTILINESTRING ((34.83398 32.05325,34.83409 32.05326,34.83429 32.05327,34.8345 32.05327,34.83482 32.05326))",970553956,מחלף אלוף שדה
"MULTILINESTRING ((34.83482 32.05326,34.83499 32.05326))",970553957,מחלף אלוף שדה
"MULTILINESTRING ((34.83506 32.05341,34.83518 32.05344,34.83529 32.05349,34.83537 32.05354,34.83544 32.0536,34.8355 32.05367,34.83556 32.05377,34.83559 32.05387,34.83559 32.05397,34.83556 32.05411))",970553985,מחלף אלוף שדה
"MULTILINESTRING ((34.83556 32.05411,34.83551 32.05425,34.8354 32.05445))",970553986,מחלף אלוף שדה
"MULTILINESTRING ((34.83486 32.05837,34.83512 32.05894))",970554016,
"MULTILINESTRING ((34.83512 32.05894,34.83556 32.05991,34.83605 32.06103))",970554017,
"MULTILINESTRING ((34.82162 32.06179,34.82182 32.06188))",970594007,"הרא""ה"
"MULTILINESTRING ((34.82098 32.06154,34.82137 32.06169))",970594008,"הרא""ה"
"MULTILINESTRING ((34.82137 32.06169,34.82162 32.06179))",970594009,"הרא""ה"
"MULTILINESTRING ((34.82023 32.06178,34.82011 32.06194))",970594010,דרך יצחק רבין
"MULTILINESTRING ((34.82011 32.06194,34.81994 32.06216,34.81973 32.06242))",970594011,דרך יצחק רבין
"MULTILINESTRING ((34.80756 32.08689,34.80741 32.08688,34.80728 32.08689,34.80718 32.08691,34.80707 32.08694,34.80694 32.08699,34.80681 32.08706,34.80667 32.08714))",970594880,ביאליק
"MULTILINESTRING ((34.80508 32.08622,34.80521 32.08635))",970594883,דרך אבא הלל
"MULTILINESTRING ((34.80521 32.08635,34.80529 32.08644,34.80536 32.08652))",970594884,דרך אבא הלל
"MULTILINESTRING ((34.80625 32.08771,34.80634 32.08777,34.80646 32.08785,34.80659 32.08793))",970594885,דרך אבא הלל
"MULTILINESTRING ((34.80228 32.08909,34.80193 32.08928))",970599987,ביאליק
"MULTILINESTRING ((34.80193 32.08928,34.80168 32.08941))",970599988,ביאליק
"MULTILINESTRING ((34.80352 32.08842,34.80335 32.08845))",970599989,ביאליק
"MULTILINESTRING ((34.80335 32.08845,34.80324 32.08848,34.80312 32.08854))",970599990,ביאליק
"MULTILINESTRING ((34.82463 32.05972,34.82421 32.05979,34.82383 32.05984,34.82351 32.05987,34.82318 32.05989,34.82283 32.0599,34.82259 32.0599,34.82237 32.05989,34.82212 32.05987,34.82191 32.05985))",970602062,אלוף שדה
"MULTILINESTRING ((34.82174 32.05983,34.82191 32.05985))",970602063,אלוף שדה
"MULTILINESTRING ((34.81936 32.05923,34.81976 32.05933,34.82005 32.0594,34.82036 32.05947))",970602064,אלוף שדה
"MULTILINESTRING ((34.82036 32.05947,34.82069 32.05954,34.82094 32.05959,34.82116 32.05963))",970602065,אלוף שדה
"MULTILINESTRING ((34.82455 32.05958,34.82432 32.05962,34.82409 32.05966,34.8238 32.0597))",970602066,אלוף שדה
"MULTILINESTRING ((34.82173 32.05971,34.82195 32.05973,34.82219 32.05975,34.82235 32.05976))",970602067,אלוף שדה
"MULTILINESTRING ((34.8238 32.0597,34.82353 32.05973,34.82331 32.05975,34.82308 32.05976,34.82282 32.05977,34.8226 32.05977,34.82235 32.05976))",970602068,אלוף שדה
"MULTILINESTRING ((34.82048 32.08932,34.82044 32.08949,34.82039 32.08967))",970602340,קריניצי
"MULTILINESTRING ((34.82039 32.08967,34.82034 32.08983,34.82029 32.08997))",970602341,קריניצי
"MULTILINESTRING ((34.818 32.05891,34.81857 32.05904))",970602633,אלוף שדה
"MULTILINESTRING ((34.81857 32.05904,34.81895 32.05913))",970602634,אלוף שדה
"MULTILINESTRING ((34.82173 32.09579,34.82169 32.09606))",970606366,דרך דוד בן גוריון
"MULTILINESTRING ((34.82169 32.09606,34.82166 32.09625))",970606367,דרך דוד בן גוריון
"MULTILINESTRING ((34.82021 32.09542,34.82044 32.0956,34.82065 32.09578))",970606368,דרך אבא הלל
"MULTILINESTRING ((34.82065 32.09578,34.82082 32.09594,34.82099 32.09612))",970606369,דרך אבא הלל
"MULTILINESTRING ((34.82203 32.0972,34.82223 32.09726,34.82274 32.09739))",970606370,דרך ששת הימים
"MULTILINESTRING ((34.82274 32.09739,34.8233 32.09754))",970606371,דרך ששת הימים
"MULTILINESTRING ((34.82816 32.05949,34.82819 32.05973,34.82821 32.06002))",970606406,הירדן
"MULTILINESTRING ((34.82811 32.0591,34.82813 32.05927))",970606407,הירדן
"MULTILINESTRING ((34.82813 32.05927,34.82816 32.05949))",970606408,הירדן
"MULTILINESTRING ((34.82772 32.0579,34.82779 32.05806))",970606409,ברנשטיין פרץ
"MULTILINESTRING ((34.82779 32.05806,34.8279 32.05832))",970606410,ברנשטיין פרץ
"MULTILINESTRING ((34.83112 32.05786,34.83022 32.05817))",970606411,אלוף שדה
"MULTILINESTRING ((34.83022 32.05817,34.82867 32.05863))",970606412,אלוף שדה
"MULTILINESTRING ((34.82761 32.05896,34.8272 32.05908))",970606413,אלוף שדה
"MULTILINESTRING ((34.8272 32.05908,34.82685 32.05918))",970606414,אלוף שדה
"MULTILINESTRING ((34.82989 32.05801,34.82891 32.05831))",970606415,אלוף שדה
"MULTILINESTRING ((34.82891 32.05831,34.82841 32.05847))",970606416,אלוף שדה
"MULTILINESTRING ((34.80391 32.08306,34.80404 32.08307,34.80415 32.08308,34.80428 32.0831,34.80439 32.08312))",970610511,481
"MULTILINESTRING ((34.85192 32.05515,34.85183 32.05528,34.85174 32.0554,34.85165 32.05553,34.85156 32.05566))",970610980,שדרות בן גוריון
"MULTILINESTRING ((34.85276 32.05362,34.85264 32.05385))",970612351,שדרות בן גוריון
"MULTILINESTRING ((34.85264 32.05385,34.85254 32.05404,34.85245 32.05421,34.85234 32.05441,34.85223 32.05461,34.85213 32.05479,34.85203 32.05497,34.85192 32.05515))",970612352,שדרות בן גוריון
"MULTILINESTRING ((34.85287 32.0537,34.85265 32.05408))",970612355,שדרות בן גוריון
"MULTILINESTRING ((34.85265 32.05408,34.85247 32.05441,34.8524 32.05454,34.85232 32.05468))",970612356,שדרות בן גוריון
"MULTILINESTRING ((34.85232 32.05468,34.85222 32.05484,34.85215 32.05495,34.85206 32.05509))",970612357,שדרות בן גוריון
"MULTILINESTRING ((34.85206 32.05509,34.85195 32.05525))",970612358,שדרות בן גוריון
"MULTILINESTRING ((34.84008 32.05124,34.83976 32.05135))",970628675,דרך שיבא
"MULTILINESTRING ((34.84244 32.05048,34.84278 32.05055))",970628676,עמק האלה
"MULTILINESTRING ((34.84278 32.05055,34.84342 32.05069))",970628677,עמק האלה
